tic,datafqtr,cshoq,cshtrq,capxy,niq,xoprq,teqq,atq,epsfiq,cogsq,Debt_to_TA,NI_to_Asset,ROA,Revenue_growth,NI_growth,Current_ratio,MVA,CFROI,EBITDA_growth,EBITDA_margin,conm,EBITDA,SALE PRICE,Real GDP SA(billion),M2 SA(billion),M2-M1 Growth Gap(%),M2V,Prime Rate(%)
EXPI,2021Q3,147.537,66656265.0,9.159,23.821,1097.619,189.568,381.633,0.15,1029.243,-0.49410821391231896,0.06651625279582714,0.06133370753391944,0.11060549842132161,-0.35705802968960854,1.6156903103229894,5677.1295,1.1244747080609467,-0.28629300776914546,0.01158147827966285,EXP WORLD HOLDINGS INC,0.734,1167546.4193757384,21571.421,20806.1,-0.3876501604479054,1.15,3.25
EXPI,2021Q4,148.765,59429719.0,13.423,15.503,1073.69,223.533,413.826,0.1,992.148,-0.5377453325793932,0.04166927049210621,0.0389787531475538,-0.030176140047546984,-0.34918769153268125,1.7092669714261244,4787.5949,1.0939963399341541,-0.7449653992691081,0.00304558158537378,EXP WORLD HOLDINGS INC,0.472,2122464.1374233593,21960.388,21310.166666666668,-0.3513741780035273,1.163,3.25
EXPI,2022Q1,150.417,68012340.0,4.684,8.882,1004.331,245.538,502.14,0.06,925.309,-0.48699167562831086,0.017688294101246664,0.019393732955153356,-0.06150496299804087,-0.4270786299425918,1.5777471366091287,2938.0109,0.39516476272997414,0.9512195121951219,0.006332050763259463,EXP WORLD HOLDINGS INC,0.39899999999999997,1470329.5722762686,21903.85,21663.63333333333,-0.2575648638018624,1.164,3.294354838709677
EXPI,2022Q2,151.799,93278586.0,8.077,9.359,1400.982,256.872,507.449,0.06,1305.381,-0.504231952373539,0.018540217851026507,0.018540217851026507,0.40003621141530243,0.05370412069353758,1.6330626398481851,1529.0821999999998,0.6423755358051944,1.1996874999999996,0.00994869475499272,EXP WORLD HOLDINGS INC,0.308,1589976.8317874055,21919.222,21694.0,-0.0938019613314633,1.19,3.928571428571429
EXPI,2022Q3,152.702,66559306.0,9.222,4.402,1236.182,257.063,440.867,0.03,1143.086,-0.5808168903546874,0.009104722928513515,0.009283825222816023,-0.12443641965711705,-0.5296506036969761,1.7751621666574262,1454.0063999999998,0.8248143524848037,-0.8016053416678506,0.002254282774067273,EXP WORLD HOLDINGS INC,0.377,1899299.7391268578,22066.784,21589.63333333333,0.714614468406316,1.217,5.373076923076923
EXPI,2022Q4,152.839,67908887.0,12.051,-7.201,941.42,248.992,381.682,-0.05,847.648,-0.6497345958153645,-0.015721523160373292,-0.017508987306531283,-0.24663935914768254,-2.635847342117219,2.004045593445353,1443.7701000000002,0.9240171606008404,-3.873254564983888,-0.008597646226945718,EXP WORLD HOLDINGS INC,0.10199999999999998,1629664.3389195038,22249.459,21333.966666666664,1.3652773302294197,1.253,6.819672131147541
EXPI,2023Q1,153.442,56067593.0,1.432,1.453,845.872,253.087,415.333,0.01,774.259,-0.6069515304586921,0.0034983976712661888,0.0036461045275183023,-0.09100327299803401,-1.2017775308984864,1.796672175899274,1693.3980000000001,0.20724225757631684,-1.3216199376947042,0.003042007041050005,EXP WORLD HOLDINGS INC,0.273,1459613.6526816022,22403.435,21088.666666666668,1.9455509463096927,1.288,7.693548387096774
EXPI,2023Q2,153.588,77839018.0,3.433,9.422,1215.501,258.32,482.782,0.06,1132.836,-0.5329941878529025,0.02098172283059519,0.02098172283059519,0.4510126076518086,5.484514796971783,1.5877328985003607,2856.4416,0.5320146386156467,5.049980627663697,0.01268361389178599,EXP WORLD HOLDINGS INC,0.352,1238056.3459540647,22539.418,20771.3,2.367238829351304,1.322,8.158730158730158
EXPI,2023Q3,153.799,65649136.0,4.193,1.349,1206.297,250.926,422.862,0.01,1127.28,-0.5910344273072539,0.0030636415319873094,0.0029790955386443238,-0.014883244145961982,-0.85682445340692,1.7437809353752376,2246.7698,0.7856696169261959,-0.5839897534422029,0.00535623144262871,EXP WORLD HOLDINGS INC,0.497,1218472.687682179,22780.933000000005,20746.4,1.5098286246508883,1.348,8.432539682539682
SYSW,2011Q3,48.319,1418133.0,2.11,0.101,23.164,132.951,161.866,0.0,12.876,-0.8151866358592909,0.00063333472680908,0.0006298014566497057,0.07311735679038844,-0.9412790697674418,5.067053126435969,,-0.15928137030631032,-0.5484581497797356,0.07377344156103803,SYSWIN INC  -ADR,2.241,914435.7203404065,17031.313,9469.7,-3.375601293609054,1.652,3.25
SYSW,2011Q4,48.319,767639.0,2.941,-5.958,25.997,128.616,162.163,-0.13,13.103,-0.7869612673667853,-0.03720360983666441,-0.03677448623425681,-0.15450437842376752,-59.99009900990099,4.35393292498029,,-0.08314547797625609,-3.629810298102981,-0.22946323007803265,SYSWIN INC  -ADR,7.929,805666.7484053862,17222.583,9628.433333333332,-2.2522677261722857,1.645,3.25
SYSW,2012Q1,48.319,5010226.0,0.073,-3.796,16.545,124.584,149.816,-0.08,8.463,-0.824905217066268,-0.02533774763710151,-0.02433497126409149,-0.4368408607235753,-0.3628734474655926,5.269796974844293,,-0.048973248239145534,-0.04431162407254752,-0.38940208263352366,SYSWIN INC  -ADR,9.837,714142.7318070319,17367.01,9799.633333333331,-0.7002381344801467,1.64,3.25
SYSW,2012Q2,48.319,2144557.0,0.214,1.186,18.663,124.648,151.847,0.03,9.315,-0.8142933347382562,0.00786307899875026,0.00786307899875026,0.7771246221027881,-1.3124341412012646,5.035873098912596,,-0.029943657392538663,-1.538926029760621,0.11808902750212646,SYSWIN INC  -ADR,11.377,812505.4801493215,17444.525,9951.933333333332,-0.4363072787925137,1.629,3.25
SYSW,2012Q3,48.319,277243.0,5.371,2.24,22.491,128.269,163.414,0.04,13.17,-0.7788133207681105,0.014449220236648986,0.014210447851145561,0.2760136092996881,0.8887015177065769,4.088143726257462,,0.026786792225039237,0.8055222088835532,0.16709254527274744,SYSWIN INC  -ADR,4.191,754703.949434144,17469.65,10139.566666666668,-2.353169378929976,1.609,3.25
SYT,2021Q4,23.789,,15.876,2.353,80.157,48.485,186.425,0.09,68.835,-0.2547136918331769,0.01262169773367306,,0.471097377765638,40.280701754385966,2.156036636136553,,,3.8894308943089424,0.06979146116442886,SYLA TECHNOLOGIE CO LTD -ADR,9.855,2122464.1374233593,21960.388,21310.166666666668,-0.3513741780035273,1.163,3.25
SYT,2022Q1,23.789,,15.876,2.353,80.157,48.485,186.425,0.09,68.835,-0.2547136918331769,0.01262169773367306,,0.0,0.0,2.156036636136553,,,0.0,0.06979146116442886,SYLA TECHNOLOGIE CO LTD -ADR,24.533,1470329.5722762686,21903.85,21663.63333333333,-0.2575648638018624,1.164,3.294354838709677
SYT,2022Q2,23.949,,7.04,0.745,62.437,43.234,193.234,0.03,53.954,-0.21856402082449258,0.0038554291687798213,,-0.242564203734435,-0.6833829154271143,1.893093025859174,,,-0.5290987695377453,0.04338966431230752,SYLA TECHNOLOGIE CO LTD -ADR,24.228,1589976.8317874055,21919.222,21694.0,-0.0938019613314633,1.19,3.928571428571429
SYT,2022Q3,23.949,,7.04,0.745,62.437,43.234,193.234,0.03,53.954,-0.21856402082449258,0.0038554291687798213,,0.0,0.0,1.893093025859174,,,0.0,0.04338966431230752,SYLA TECHNOLOGIE CO LTD -ADR,15.641,1899299.7391268578,22066.784,21589.63333333333,0.714614468406316,1.217,5.373076923076923
SYT,2022Q4,23.949,,16.477,2.25,96.629,49.796,225.923,0.09,85.967,-0.215985092265949,0.01073583406694866,,0.5625181939358652,2.0201342281879193,2.7861767728674205,,,0.8908898305084745,0.05250823658613116,SYLA TECHNOLOGIE CO LTD -ADR,9.543000000000001,1629664.3389195038,22249.459,21333.966666666664,1.3652773302294197,1.253,6.819672131147541
SYT,2023Q1,23.949,371806.0,16.477,2.25,96.629,49.796,225.923,0.09,85.967,-0.215985092265949,0.01073583406694866,,0.0,0.0,2.7861767728674205,,,0.0,0.05250823658613116,SYLA TECHNOLOGIE CO LTD -ADR,22.256,1459613.6526816022,22403.435,21088.666666666668,1.9455509463096927,1.288,7.693548387096774
SYT,2023Q2,25.939,625992.0,16.477,1.729,61.442,65.328,236.931,0.07,48.259,-0.2715052061570668,0.007297483233515243,,-0.36803812362723554,-0.23155555555555551,4.065479914904268,,,0.0,0.05250823658613116,SYLA TECHNOLOGIE CO LTD -ADR,23.936,1238056.3459540647,22539.418,20771.3,2.367238829351304,1.322,8.158730158730158
SYT,2023Q3,25.939,120216.0,16.477,1.729,61.442,65.328,236.931,0.07,48.259,-0.2715052061570668,0.007297483233515243,,0.0,0.0,4.065479914904268,,,0.0,0.05250823658613116,SYLA TECHNOLOGIE CO LTD -ADR,24.2,1218472.687682179,22780.933000000005,20746.4,1.5098286246508883,1.348,8.432539682539682
SYT,2023Q4,26.075,263998.0,26.65,3.105,89.685,79.32,284.373,0.12,73.807,-0.27541292598101785,0.011912434970765618,,0.5034910783553141,0.7958357432041641,1.8824255099163458,,,0.0,0.05250823658613116,SYLA TECHNOLOGIE CO LTD -ADR,11.927999999999999,1295990.3794906887,22960.6,20695.166666666668,1.2102770628190096,1.367,8.5
SYT,2024Q1,26.075,6100646.0,26.65,3.105,89.685,79.32,284.373,0.12,73.807,-0.27541292598101785,0.011912434970765618,,0.0,0.0,1.8824255099163458,,,0.0,0.05250823658613116,SYLA TECHNOLOGIE CO LTD -ADR,18.374000000000002,1295990.3794906887,23053.545,20845.466666666664,0.703434760244237,1.373,8.5
SYT,2024Q2,26.519,13465023.0,26.65,-0.418,64.46,71.46,300.768,-0.02,53.579,-0.23426694329183956,-0.0013897755080327695,,-0.32229102167182666,-1.134621578099839,2.090421322160149,,,0.0,0.05250823658613116,SYLA TECHNOLOGIE CO LTD -ADR,15.245999999999999,1295990.3794906887,23223.906,20998.5,0.5343483638902136,1.382,8.5
TCI,2010Q1,8.114,260979.0,0.0,-10.277,27.992,235.05,1585.955,-1.3,27.992,-0.14757669669063753,-0.006480007314205006,,-0.520405055580935,23.586124401913874,,-1324.7607,,-0.34584500466853396,0.11122400381012859,TRANSCONTINENTAL RLTY INVS,18.761,596771.8953879483,16582.71,8509.766666666668,,1.735,3.25
TCI,2010Q2,8.114,307306.0,0.0,-20.39,26.114,214.284,1549.111,-2.54,26.114,-0.13768154767476312,-0.013007700635329529,-0.013007700635329529,-0.1299888871249405,0.984042035613506,,-1305.8118,,-0.6326006280331145,0.046969088719389804,TRANSCONTINENTAL RLTY INVS,6.2940000000000005,623600.6730619653,16743.162,8597.6,-0.0354053137646248,1.742,3.25
TCI,2010Q3,8.113,127154.0,0.0,-8.955,26.307,204.897,1491.11,-1.14,26.307,-0.13674175614139802,-0.005807172057440098,-0.005891019106834668,0.05043611547023841,-0.5608141245708681,,-1221.5621,,0.9238539238539241,0.08602299968731543,TRANSCONTINENTAL RLTY INVS,22.69,645188.8766856759,16872.266,8682.300000000001,-0.9250870374598152,1.744,3.25
TCI,2010Q4,8.113,136080.0,0.0,-27.574,46.475,177.157,1384.761,-3.43,46.475,-0.1272111216303752,-0.01834921909845337,-0.019176103517855984,-0.06781780912344093,2.079173646007817,,-840.9418,,-8.933764135702745,-0.7321381983526517,TRANSCONTINENTAL RLTY INVS,19.398,956586.9998710509,16960.864,8793.633333333333,-2.661273632986383,1.741,3.25
TCI,2011Q1,8.413,686180.0,0.0,-11.963,29.593,168.149,1323.793,-1.5,29.593,-0.1262652091376824,-0.009036911360008702,-0.008833495658569111,-0.00931758041071895,-0.5661492710524407,,-1133.102,,-0.8466707391569945,-0.11331402129340507,TRANSCONTINENTAL RLTY INVS,14.330000000000002,607552.9614517713,16920.632,8907.066666666668,-1.784149469337759,1.724,3.25
TCI,2011Q2,8.413,341537.0,0.0,-14.186,23.444,160.121,1207.907,-1.72,23.444,-0.13173282380183243,-0.011206699055970297,-0.011206699055970297,0.09499266393288441,0.18582295410850125,,-1067.1415,,-2.879814077025232,0.19453033738748024,TRANSCONTINENTAL RLTY INVS,5.366,838158.6634436401,17035.114,9103.266666666668,-1.1662795390406933,1.709,3.25
TCI,2011Q3,8.413,457991.0,0.0,0.896,26.628,160.419,1148.215,0.08,26.628,-0.13884072233858644,0.0007304516544539752,0.0007605718209838031,0.03181474610046031,-1.063160862822501,,-1001.4509,,-0.3987990109501943,0.11334576451784763,TRANSCONTINENTAL RLTY INVS,19.033,914435.7203404065,17031.313,9469.7,-3.375601293609054,1.652,3.25
TCI,2011Q4,8.413,40757.0,0.0,-21.068,52.659,141.284,1160.324,-2.54,52.659,-0.1209007139385206,-0.017410710504171388,-0.018252236587729297,-0.11484416622269589,-24.513392857142858,,-793.3874999999999,,-8.660399529964748,-0.9809276605349284,TRANSCONTINENTAL RLTY INVS,12.753,805666.7484053862,17222.583,9628.433333333332,-2.2522677261722857,1.645,3.25
TCI,2012Q1,8.413,110606.0,0.0,-4.207,21.944,137.948,1115.059,-0.53,21.944,-0.12281681955842697,-0.0037728945284509607,-0.0036978390011703525,0.08930519504946788,-0.8003132713119423,,-974.9147,,-1.2689446234084982,0.24218669061021514,TRANSCONTINENTAL RLTY INVS,9.402000000000001,714142.7318070319,17367.01,9799.633333333331,-0.7002381344801467,1.64,3.25
TCI,2012Q2,8.413,104852.0,0.0,2.282,20.602,140.12,1093.782,0.23,20.602,-0.1271917073054777,0.002066241979391002,0.002066241979391002,0.046344579894326055,-1.5424292845257903,,-942.1637,,0.38271780978183356,0.32004356579425064,TRANSCONTINENTAL RLTY INVS,4.772,812505.4801493215,17444.525,9951.933333333332,-0.4363072787925137,1.629,3.25
TCI,2012Q3,8.413,149273.0,0.0,-0.262,11.372,139.624,1044.265,-0.07,11.372,-0.1327479136043054,-0.00024161524401602658,-0.0002450834803912169,0.0,-1.1148115687992988,,-902.5515,,0.0,0.32004356579425064,TRANSCONTINENTAL RLTY INVS,7.7490000000000006,754703.949434144,17469.65,10139.566666666668,-2.353169378929976,1.609,3.25
TCI,2012Q4,8.413,78106.0,0.0,-6.137,21.067,133.129,1045.344,-0.76,21.067,-0.12639762604463217,-0.005710895788016611,-0.005873826155993776,0.28776527278128006,22.423664122137403,,-706.2286,,-0.32154274517892123,0.16861448562202058,TRANSCONTINENTAL RLTY INVS,14.538,1136943.9762338412,17489.852,10369.666666666666,-1.5049256914316578,1.584,3.25
TCI,2013Q1,8.413,104900.0,0.0,-3.109,16.873,129.857,999.611,-0.4,16.873,-0.12890714487935806,-0.003110209871640068,-0.003040653706316276,-0.44758829258291055,-0.4934006843734724,,-871.7672,,-0.2884936920504636,0.2171754662707618,TRANSCONTINENTAL RLTY INVS,14.521,778371.4474596151,17662.4,10529.033333333333,0.1724729699606797,1.581,3.25
TCI,2013Q2,8.413,330169.0,0.0,12.027,15.879,141.762,969.814,1.33,15.879,-0.14514329551852212,0.012213717201721314,0.012213717201721314,-0.10281154310104845,-4.868446445802508,,-808.3803,,-0.26105533005768,0.17887061743717034,TRANSCONTINENTAL RLTY INVS,7.343,848565.9195666893,17709.671,10642.466666666667,-0.6405504165002629,1.572,3.25
TCI,2013Q3,8.413,128469.0,0.0,-5.951,17.472,135.629,971.246,-0.74,17.472,-0.1386147278856232,-0.006071063372951276,-0.006131701235407457,0.07374082118109415,-1.4948033591086722,,-806.0631999999999,,-0.04827984966753407,0.1585436332113273,TRANSCONTINENTAL RLTY INVS,13.601,847684.5743637836,17860.45,10790.366666666669,-0.3283019090282391,1.571,3.25
TCI,2013Q4,8.413,47464.0,0.0,55.563,32.498,191.57,897.671,6.58,32.498,-0.21229381365778774,0.05790312588091421,0.05946010443481439,0.4117222115199384,-10.336750126029239,,-577.2721,,-1.9674969623329284,-0.10865486303005494,TRANSCONTINENTAL RLTY INVS,13.698,1177468.4835487162,18016.147,11001.633333333331,-1.4943082194357693,1.563,3.25
FCXXF,2019Q3,219.1,23427251.0,494.358,65.49,78.656,4323.426,10585.127,0.3,68.627,-0.40834899760768106,0.0062518655042255065,0.0062488871942754124,0.008507498877876829,-0.193909704101226,1.1153293677151739,-4225.362999999999,0.01650624467876272,0.029985628763632866,0.5976222388197138,FIRST CAPITAL REL EST INV TR,0.03900000000000001,1449060.8816996848,20843.322,14939.866666666669,0.2269260904127046,1.454,5.307692307692308
FCXXF,2019Q4,217.954,33849228.0,479.832,192.459,77.123,4475.506,10161.36,0.88,67.675,-0.44034519001393513,0.01851137778517322,0.018553406174259768,-0.0510748012564074,1.938754008245534,0.6269588721687435,-4413.956800000001,0.028115488620830333,-0.07234082621424054,0.5842291394869915,FIRST CAPITAL REL EST INV TR,0.054000000000000006,1423572.2642724281,20985.448,15264.066666666666,-0.1473515065297581,1.437,4.834677419354839
FCXXF,2020Q1,218.211,81011908.0,54.513,-56.358,83.047,4328.025,10237.121,-0.26,72.996,-0.4226798725930855,-0.005505258753901609,-0.005525705566017391,-0.03352669089027138,-1.2928312004115163,0.7623838379655172,-5827.717100000001,0.0038399327405465233,-0.11205027175166771,0.5367619578859295,FIRST CAPITAL REL EST INV TR,0.028,1553069.2605383706,20693.238,15625.866666666669,-0.8632501803911286,1.39,4.395161290322581
FCXXF,2020Q2,218.209,61866469.0,102.357,10.53,85.704,4282.166,10037.37,0.05,76.476,-0.42652268472717453,0.0010387437100147173,0.0010387437100147173,-0.07524752475247531,-1.1868412647716384,0.6248455042188878,-5707.047100000001,0.008835019723384196,-0.16779939310803516,0.4830412884157192,FIRST CAPITAL REL EST INV TR,0.051000000000000004,1116661.6523939923,19056.617,17666.766666666666,-193.6383215226967,1.128,3.25
FCXXF,2020Q3,219.286,47571407.0,167.645,11.262,73.47,4263.473,10013.445,0.05,64.074,-0.42567497998940423,0.0011154936407683903,0.0011233458590087235,0.005688089996079393,0.06951566951566956,0.7643414974697327,-5875.595399999999,0.013392001161214792,0.16454589727900504,0.559342162084353,FIRST CAPITAL REL EST INV TR,0.043,1213428.4218484333,20548.793,18419.63333333333,-30.880825336942586,1.177,3.25
FCXXF,2020Q4,219.315,57451091.0,225.281,37.268,73.265,4256.427,10032.463,0.17,64.812,-0.42416573078814246,0.003697185635489371,0.003718265094302538,0.039717384002686984,2.3091813177055585,0.8739715950988048,-5752.316699999999,0.023154446715474144,0.07320551588067503,0.5773579463513124,FIRST CAPITAL REL EST INV TR,0.03900000000000001,1271328.3096547069,20771.691,18954.533333333333,-1.045805448183712,1.164,3.25
FCXXF,2021Q1,219.404,40972366.0,44.74,37.987,81.722,4283.714,9972.075,0.17,70.963,-0.4294706969211523,0.0038093375751786862,0.0037978382704964243,0.006160946062878647,0.019292690780294164,0.7980590743277562,-4957.523000000001,0.004726794107065578,-0.07382724684018593,0.5314589090575513,FIRST CAPITAL REL EST INV TR,0.045,855158.0054728026,21058.379,19593.266666666663,-0.8694004364182328,1.156,3.25
FCXXF,2021Q2,219.404,31805356.0,80.285,211.989,74.15,4489.835,10189.522,0.96,64.575,-0.4405344038709568,0.02102898892384368,0.02102898892384368,-0.029761836507699924,4.580567036091294,1.2542864353028353,-4947.4806,0.01208422974418514,0.025686113748166095,0.5618311498756109,FIRST CAPITAL REL EST INV TR,-0.01,1329110.84490085,21389.005,20354.1,-0.6531105624953293,1.148,3.25
FCXXF,2021Q3,219.529,30082908.0,139.945,181.526,71.75,4657.075,10186.252,0.82,62.535,-0.4570940322308931,0.017944533729556914,0.017817826208712365,-0.007280162149066016,-0.14370085240271901,0.9611171146446194,-4903.352500000001,0.01743109822438232,0.01228477970487063,0.5729039554748654,FIRST CAPITAL REL EST INV TR,0.052000000000000005,1167546.4193757384,21571.421,20806.1,-0.3876501604479054,1.15,3.25
FCXXF,2021Q4,219.541,30933927.0,168.023,28.629,73.185,4669.082,10109.074,0.13,64.279,-0.46177147382638606,0.0028305662296660575,0.0028212407132558502,0.036518944016190824,-0.8422870552978636,0.7037610423749163,-4390.318699999999,0.026657674441950756,0.0488337056470467,0.5797105610750589,FIRST CAPITAL REL EST INV TR,0.047999999999999994,2122464.1374233593,21960.388,21310.166666666668,-0.3513741780035273,1.163,3.25
FCXXF,2022Q1,219.677,32885395.0,59.405,44.455,81.838,4720.254,10194.026,0.2,71.496,-0.4629431002039822,0.004360887445254701,0.004379134220882526,0.02305748578648137,0.5527961158266093,1.1590824482060251,-4889.460800000001,0.006230294911447765,-0.04594581207588311,0.5406101771029217,FIRST CAPITAL REL EST INV TR,0.023,1470329.5722762686,21903.85,21663.63333333333,-0.2575648638018624,1.164,3.294354838709677
FCXXF,2022Q2,215.112,37222308.0,87.13,-42.102,76.75,4597.906,10057.358,-0.19,66.465,-0.4570689439512842,-0.004157938045123237,-0.004157938045123237,-0.008408880406410635,-1.9470700708581712,0.7805820981866785,-5220.7022,0.012935543966095243,0.03727662579044111,0.5655176708350553,FIRST CAPITAL REL EST INV TR,-0.002,1589976.8317874055,21919.222,21694.0,-0.0938019613314633,1.19,3.928571428571429
FCXXF,2022Q4,213.518,26637112.0,188.806,42.372,76.895,4335.295,9581.938,0.2,64.941,-0.4523401215912689,0.004273213360236061,0.0043656577325161955,0.028176829993374897,-1.2069733589941483,0.5935480877859294,-4329.1194,0.02869104181118533,0.026073318957067437,0.5765110835742807,FIRST CAPITAL REL EST INV TR,0.033,1629664.3389195038,22249.459,21333.966666666664,1.3652773302294197,1.253,6.819672131147541
FCXXF,2023Q1,212.449,32802538.0,37.593,48.738,92.49,4324.926,9641.604,0.23,72.957,-0.4484654213137151,0.005054968032290063,0.00507065763426948,-0.0053641745835053545,0.15024072500708008,0.8538268005830554,-4640.9012,0.003247950832997774,-0.15828238440962938,0.4878765898306211,FIRST CAPITAL REL EST INV TR,0.019,1459613.6526816022,22403.435,21088.666666666668,1.9455509463096927,1.288,7.693548387096774
FCXXF,2023Q2,212.197,22523191.0,139.47,-29.049,77.101,4255.543,9596.65,-0.14,65.394,-0.4433362683853219,-0.0030199206227342667,-0.0030199206227342667,-0.02169976910426863,-1.5960236365874678,0.7665824640024803,-4790.9359,0.010916572612835664,0.1301767089239707,0.5636171200235451,FIRST CAPITAL REL EST INV TR,0.003,1238056.3459540647,22539.418,20771.3,2.367238829351304,1.322,8.158730158730158
FCXXF,2023Q3,212.124,23129186.0,174.249,-327.546,73.671,3880.164,9163.855,-1.53,61.945,-0.42331136841427547,-0.034597360357993136,-0.034918676229664394,0.007295593212664597,10.275637715584013,0.5634801906056257,-4337.5468,0.016904552664452534,0.04738855805826425,0.5860505363233336,FIRST CAPITAL REL EST INV TR,0.064,1218472.687682179,22780.933000000005,20746.4,1.5098286246508883,1.348,8.432539682539682
FCXXF,2023Q4,212.184,24387668.0,219.513,173.801,73.388,3996.157,9185.45,0.81,62.428,-0.43494406915284495,0.01849558786193059,0.01894360576599495,-0.0020733715043461665,-1.5306155471292582,0.8124818324099782,-4360.2304,0.027634234153338003,-0.000824544582933795,0.5867839326133715,FIRST CAPITAL REL EST INV TR,0.07,1295990.3794906887,22960.6,20695.166666666668,1.2102770628190096,1.367,8.5
FCXXF,2024Q1,212.242,27477460.0,62.754,74.797,83.532,4032.17,9245.786,0.35,70.676,-0.4360007899815116,0.008089847634370944,0.008116330342685645,0.11092780486706233,-0.5696399905639208,0.9019621635724626,-4269.3532,0.0035009626824395353,0.09170552900761897,0.5766308672447961,FIRST CAPITAL REL EST INV TR,0.078,1295990.3794906887,23053.545,20845.466666666664,0.703434760244237,1.373,8.5
FCXXF,2024Q2,212.242,21161023.0,85.855,16.948,77.172,3998.087,9476.116,0.08,63.905,-0.4218064658558422,0.0018104998092608325,0.0018104998092608325,-0.06757119759963104,-0.7734133721940719,1.2226759534247866,-4671.4216,0.011786636739095545,-0.061280994277979395,0.5805208429589447,FIRST CAPITAL REL EST INV TR,0.079,1295990.3794906887,23223.906,20998.5,0.5343483638902136,1.382,8.5
FCXXF,2024Q3,212.323,17657280.0,117.115,81.107,76.643,4023.636,9167.729,0.38,64.199,-0.43878216731755487,0.008724425217386348,0.008700673063952204,0.048578308537758685,3.7856384234127916,0.8559697082827524,-3531.6677,0.018461801544117633,0.08863378870588678,0.6026966222240654,FIRST CAPITAL REL EST INV TR,0.076,1295990.3794906887,23400.294,21185.36666666667,0.3919033201033928,1.387,8.4375
FCXXF,2024Q4,212.323,20544506.0,157.221,32.081,80.023,4014.099,9181.173,0.15,67.456,-0.43710090203071,0.0034615920388454484,0.0034967759923727314,-0.03342525970929133,-0.604460774039232,0.9154974693252533,-3939.1289000000006,0.02785629326853906,-0.08453102825441872,0.5708302048696772,FIRST CAPITAL REL EST INV TR,0.076,1295990.3794906887,23542.349,21426.7,-0.0562089549649202,1.387,7.823076923076923
FHRT,2010Q1,3.028,6298.0,0.042,-1.011,4.554,-1.131,145.132,-0.33,3.781,0.014683184962654687,-0.0069660722652481865,,-0.9729110801244235,-1.0315139802375237,,-118.4168,,0.0,,FIRST HARTFORD CORP,0.095,596771.8953879483,16582.71,8509.766666666668,,1.735,3.25
FHRT,2010Q2,3.028,100.0,0.114,-0.949,5.089,-2.534,149.054,-0.31,4.124,0.023709528090490692,-0.006451700624774802,-0.006451700624774802,-0.014452583646802686,-0.061325420375865414,,-125.6142,,0.0,,FIRST HARTFORD CORP,0.054,623600.6730619653,16743.162,8597.6,-0.0354053137646248,1.742,3.25
FHRT,2010Q3,2.437,8800.0,0.133,-0.924,4.663,-3.59,152.367,-0.35,4.124,0.030124633286735317,-0.006207549831710906,-0.0061309596876130065,0.020088388911209343,-0.026343519494204326,,-133.1897,,0.0,,FIRST HARTFORD CORP,0.076,645188.8766856759,16872.266,8682.300000000001,-0.9250870374598152,1.744,3.25
FHRT,2010Q4,2.436,2390.0,1.026,-1.467,6.839,-5.091,157.97,-0.57,6.105,0.03855795404190669,-0.009706826704691137,-0.009454238456903304,0.38184324537219383,0.5876623376623378,,-108.7974,,0.0,,FIRST HARTFORD CORP,0.09,956586.9998710509,16960.864,8793.633333333333,-2.661273632986383,1.741,3.25
FHRT,2011Q1,2.437,16502.0,0.025,0.027,4.525,-5.33,156.301,0.01,3.793,0.04049878119781704,0.00017274361648357978,0.00017182622640969102,-0.2401311101610375,-1.01840490797546,,-133.5005,,0.0,,FIRST HARTFORD CORP,0.065,607552.9614517713,16920.632,8907.066666666668,-1.784149469337759,1.724,3.25
FHRT,2011Q2,2.437,21580.0,0.072,0.706,6.095,-4.848,155.398,0.28,5.088,0.03763240196141521,0.004530011325028313,0.004530011325028313,0.5892723180795199,25.148148148148145,,-135.6209,,0.0,,FIRST HARTFORD CORP,0.035,838158.6634436401,17035.114,9103.266666666668,-1.1662795390406933,1.709,3.25
FHRT,2011Q3,2.423,6424.0,0.084,-1.804,5.894,-7.242,153.1,-0.74,4.64,0.053834095362508175,-0.011643742779136788,-0.011695375658837335,-0.19978758555581788,-3.555240793201133,,-132.1813,,0.0,,FIRST HARTFORD CORP,0.098,914435.7203404065,17031.313,9469.7,-3.375601293609054,1.652,3.25
FHRT,2011Q4,2.423,2700.0,0.228,0.155,6.079,-2.14,158.205,0.06,5.273,0.01984766600297083,0.0009951782011030426,0.000995807969676041,0.03613036425305993,-1.085920177383592,,-132.3179,,0.0,,FIRST HARTFORD CORP,0.082,805666.7484053862,17222.583,9628.433333333332,-2.2522677261722857,1.645,3.25
FHRT,2012Q1,2.42,125.0,0.301,-0.379,6.857,-2.374,156.355,-0.16,5.848,0.021579098845575774,-0.0024239710914265617,-0.0024097151576805698,0.31995445488186736,-3.445161290322581,,-138.893,,0.0,,FIRST HARTFORD CORP,0.036000000000000004,714142.7318070319,17367.01,9799.633333333331,-0.7002381344801467,1.64,3.25
FHRT,2012Q2,2.418,17722.0,0.491,-0.229,7.149,2.054,159.6,-0.09,6.073,-0.0066040100250626555,-0.0014495735152157746,-0.0014495735152157746,-0.007655811947379743,-0.395778364116095,,-138.6325,,0.0,,FIRST HARTFORD CORP,0.015,812505.4801493215,17444.525,9951.933333333332,-0.4363072787925137,1.629,3.25
